ID	Site	Layer	Site type	Longitude	Latitude	Country	Commune	Region	Date	Max Age	Min Age	Dating method	Lab Code	Climatic phase	MIS 	Stage	Reported climate	Excavated/ researched surface sq. M.	Other date	Comment	Reference	Industry	Typology	Production systems	Main typotechnology	Qnt of lithics	Overall Group Mobility	Mean Effort Per Raw Material	MaxDist	Sources	NTAXA	N_Ungulates	N_Carnivores	N_Microfauna	NISP_Ungulate	NISP_Carnivore	NISP_Microfauna	Felis silvestris	Felis (catus) minuta	Lynx pardinus (spelaea)	Lynx lynx	Panthera (leo) spelaea	Panthera pardus	Crocuta crocuta (spelaea)	Ursus deningeri	Ursus arctos	Ursus spelaeus	Ursus thibetanus	Martes martes	Meles meles	Mustela nivalis	Mustela putorius	Mustela palerminea	Mustela erminea	Lutra lutra	Gulo gulo	Canis lupus subsp.	Cuon alpinus (priscus)	Vulpes vulpes	Alopex lagopus	Sus scrofa	Alces alces	Cervus elaphus	Cervus simplicidens	Dama dama clactoniana	Dama dama	Megaloceros giganteus	Capreolus capreolus	Rangifer tarandus	Saiga tatarica	Rupicapra rupicapra	Rupicapra pyrenaica	Capra ibex	Capra pyrenaica	Capra caucasica	Hemitragus bonali	Hemitragus cedrensis	Ovibos moschatus	Bison priscus	Bos primigenius	Hippopotamus amphibius	Mammuthus primigenius	Palaeoloxodon / elephas antiquus	Dicerorhinus/ Stephanorhinus hemitoechus	Dicerorhinus / Stephanorhinus kirchenbergensis	Coelodonta antiquitatis	Equus caballus subsp	Equus hemionus	Equus hydruntinus	Ochotona pusilla	Oryctolagus cuniculus subsp.	Lepus timidus	Lepus europaeus	Erinaceus europaeus	Talpa europaea	Talpa romana	Sorex araneus	Sorex runtonensis	Sorex minutus	Neomys fodiens	Sicista subtilis	Allactaga major	Sciurus vulgaris	Marmota marmota	Spermophilus citellus	Spermophilus superciliosus	Glis glis	Eliomys quercinus	Muscardinus avellanarius	Pliomys episcopalis	Clethrionomys glareolus	Microtus oeconomus/malei	Microtus arvalis	Microtus agrestis	Microtus subterraneus	Microtus duodecimcostatus	Microtus multiplex	Microtus gerbei	Microtus gregalis	Microtus brecciensis	Arvicola terrestris	Arvicola sapidus	Lemmus lemmus	Dicrostonyx torquatus/gulielmi	Chionomys nivalis	Lagurus lagurus	Allocricetus bursae	Cricetus cricetus	Cricetulus migratorius	Myodes rutilus	Pliomys lenki	Apodemus sylvaticus	Micromys minutus	Castor fiber
45.1	Ruffels		Open air	1.783333	43.766666	France	Giroussens	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	8	6.003887067	3.001943534	26	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46.1	Barial		Open air	1.8333	43.8166	France	Parisot	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	16	6.393590754	2.131196918	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47.1	Le Gouyré		Open air	1.8333	43.8166	France	Parisot	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	82	9.398892479	4.699446239	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48.1	La Grange		Open air	1.8333	43.8166	France	Parisot	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	38	8.700014623	4.350007312	22	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49.1	Lavelanet		Open air	1.8333	43.8166	France	Parisot	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	82	9.937888979	3.31262966	22	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50.1	Petit Nareye		Open air	2.3	47.1333	France	Caladen	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	1161	19.44956384	6.483187946	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51.1	Le Bouy		Open air	2.3	47.1333	France	Caladen	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	393	16.02925001	5.343083337	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52.1	Gineste		Open air	1.95	43.85	France	Técou	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	402	14.20582142	4.735273806	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53.1	Montfrays		Open air	1.9167	43.9	France	Brens	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	59	8.759354749	4.379677374	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54.1	Durand		Open air	1.9167	43.9	France	Brens	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	299	13.26142943	4.420476475	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55.1	Le Rec		Open air	1.9167	43.9	France	Brens	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	547	15.10932114	5.03644038	12	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
56.1	Malaterre		Open air	2	43.9	France	Lagrave	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	357	14.13306206	4.711020688	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57.1	Gougeac		Open air	1.1167	43.6833	France	Bellegarde	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	659	14.96981769	4.98993923	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
58.1	Fontcouverte		Open air	1.1167	43.6833	France	Bellegarde	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	1100	18.33210871	6.110702903	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59.1	Le Cambal		Open air	1.1167	43.6833	France	Bellegarde	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	1247	17.8868646	5.962288201	36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60.1	La Sirventié		Open air	2.2833	43.9333	France	Marsal	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	63	8.371010681	2.790336894	35	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61.1	Le Vergnet		Open air	2.35	43.9	France	Villefranche-d'Albigeois	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	154	10.32022225	3.440074084	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62.1	La Barraque		Open air	2.35	43.9	France	Villefranche-d'Albigeois	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	86	10.93174891	3.643916302	40	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
63.1	En Darassou		Open air	4.8166	43.7	France	Lavaur	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	1	3.555348061	3.555348061	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64.1	En Rouget		Open air	1.9833	43.65	France	St Paul-Cap-de-Joux	Bassin du Tarn						Würm ancien	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	MTA	MTA	MTA	MTA	12	6.061456919	3.030728459	38	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.1	Grotte Scladina	c.5	Cave	5.025923	50.485419	Belgium	Sclayn	Namur	130	150	110	TL		Melissey II; cold phase of the early Weichselian	5b	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège.; Di Modica, K., 2010. Les productions lithiques du Paléolithique moyen de Belgique: Variabilité des systèmes d'acquisition et des technologies en réponse à une mosaïque d'environnements contrastés. PhD thesis: Université de Liège.; Dates & fauna: Bonjean, D., Di Modica, K., Abrams, G., Pirson, S., and Otte, M., 2011. La grotte Scladina: bilan 1971-2011. Le Paléolithique moyen en Belgique: Mélanges Marguerite Ulrix-Closset. Bulletin des Chercheurs de la Wallonie, Hors-série No 4, 323-334.; Fauna: Abrams, G., Bello, S.M., Di Modica, K., Pirson, S., and Bonjean, D., 2014. When Neanderthals used cave bear (Ursus spelaeus) remains: Bone retouchers from unit 5 of Scladina Cave (Belgium). Quaternary International, 326-327, 274-287."	Ferrassie Mousterian	Ferrassie	Levallois	Ante-Quina	13439	53.66709271	5.963010302	30	9	20	9	11	0	256	1533	0	1	0	0	0	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66.2	Grotte Scladina	1A	Cave	5.025923	50.485419	Belgium	Sclayn	Namur						Melissey II	5b	Early Weichselian			"40,210 +400/-350 BP (GrA-32635); 37,300 +370/-320 BP (GrA-32633)"	Useless fauna	"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège.; Di Modica, K., 2010. Les productions lithiques du Paléolithique moyen de Belgique: Variabilité des systèmes d'acquisition et des technologies en réponse à une mosaïque d'environnements contrastés. PhD thesis: Université de Liège.; Dates & fauna: Bonjean, D., Di Modica, K., Abrams, G., Pirson, S., and Otte, M., 2011. La grotte Scladina: bilan 1971-2011. Le Paléolithique moyen en Belgique: Mélanges Marguerite Ulrix-Closset. Bulletin des Chercheurs de la Wallonie, Hors-série No 4, 323-334."	Mixed	?	?	Other/mixed	4110	39.25463481	5.607804974	30	7	2	0	2	0	0	149	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67.1	Mesnil-Saint-Blaise		Open air	4.8833	50.16667	Belgium	Mesnil-Saint-Blaise	Namur						Würm ancien (I)	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	Mousterian (MTA?)	?	?	Other/mixed	1	4.110873864	4.110873864	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69.1	Voie de Longchamps		Open air	5.25	50.68333	Belgium	Waremme	Liège						Würm ancien (I)	5d-4	Early Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège."	Mousterian (MTA?)	?	?	Other/mixed	1	3.931825633	3.931825633	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
72.1	Trou du Diable		Cave	4.816666667	50.21666667	Belgium	Hastière-Lavaux	Namur						Moershoofd	3c	Late Weichselian					"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège.; Di Modica, K., 2005. Le Trou du Diable (Hastière-Lavaux, prov. de Namur, Belgique): stratégies d'exploitation des ressources lithiques au Paléolithique moyen. Anthropologica et Praehistorica, 116, 95-147."	Quina Mousterian	Quina	Quina	Quina	5319	42.51225827	6.073179752	52	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86.1	Les Canalettes	c.2	Abri	3.1833	43.95	France	Nant	Causse du Larzac	"73,5"	"79,5"	"67,5"	Average of three TL dates	"CAN22, CAN24, CAN211"	Würm ancien	5a	Early Weichselian			"67,700 +/-6,800 (CAN22); 78,700 +/-9500 (CAN24); 74,300 +/-7400 (CAN211); 54,700 +/- 5100 (CAN25)"		"Féblot-Augustins, J., 1997. La Circulation des Matières Premières au Paléolithique. Synthèse des Données Perspectives Comportementales. Tome 1 & 2. Études et Recherches Archéologiques de l'Université de Liège, no 75. Liège: Université de Liège.;  Monnier, G.F., and Missal, K., 2014. Another Mousterian Debate? Bordian facies, chaîne opératoire technocomplexes, and patterns of lithic variability in the western European Middle and Upper Pleistocene. Quaternary International, 350, 59-83.; Limited fauna: Cochard, D., Brugal, J.-P., Morin, E., and Meignen, L., 2012. Evidence of small fast game exploitation in the Middle Paleolithic of Les Canalettes Aveyron, France. Quaternary International, 264, 32-51.; Macro- and micro-fauna: Marquet, J.-C., 1993. Le climat et l'environnement d'après l'étude des rongeurs dans l'abri des Canalettes. In: Meignen, L., ed. L'abri des Canalettes. Un habitat moustérien sur les grands Causses (Nant, Aveyron). Fouilles 1980-1986. Monographie du CRA 10. Paris: CNRS Editions, 71-76.; Brugal, J.-P., and Patou-Mathis, M., 1993. L'assemblage osseoux de l'abri des Canalettes: présentation générale. In: Meignen, L., ed. L'abri des Canalettes. Un habitat moustérien sur les grands Causses (Nant, Aveyron). Fouilles 1980-1986. Monographie du CRA 10. Paris: CNRS Editions, 77-87.; Dates: Valladas, H., and Joron, J.-L., 1993. Application de la méthode de datation par la thermoluminescence à l'abri des Canalettes. In: Meignen, L., ed. L'abri des Canalettes. Un habitat moustérien sur les grands Causses (Nant, Aveyron). Fouilles 1980-1986. Monographie du CRA 10. Paris: CNRS Editions, 141-146."	"Typical Mousterian, recurrent levallois-discoid"	Typical	Recurrent Levallois-discoid	Ante-Quina	15827	21.80692009	7.268973364	20	3	24	9	1	14	348	2	390	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0
